t_epoch,t_rel_s,can_id_hex,dlc,data_hex
1784546670.338597,0.138825,0x04,8,147FFF7FF77B1F1D
1784546670.338847,0.139075,0x05,8,1580067FF7FA201E
1784546670.341676,0.141904,0x01,8,047BFF7FFB8007FF
1784546670.341838,0.142066,0x02,8,03D7CB8305825820
1784546670.341949,0.142177,0x03,8,028FFF83038268D4
1784546670.341998,0.142226,0x04,8,7FFF7FF0F566677C
1784546670.342074,0.142302,0x05,8,80007FF0511997FF
1784546670.342123,0.142351,0x06,8,7FFD7FF0CC1997FF
1784546670.342199,0.142427,0x01,8,207FE98008006974
1784546670.342249,0.142477,0x02,8,2082F58338226B77
1784546670.342597,0.142825,0x03,8,2082B88208DB6C77
1784546670.342682,0.142910,0x04,8,147FFF7FF77B1F1D
1784546670.342900,0.143128,0x05,8,1580067FF7F9201E
1784546670.345723,0.145951,0x01,8,047BFF7FFB8007FF
1784546670.345891,0.146119,0x02,8,03D7CB8308825820
1784546670.345998,0.146226,0x03,8,028FFF83078258D4
1784546670.346046,0.146274,0x04,8,7FFF7FF0F566677C
1784546670.346123,0.146351,0x05,8,80007FF0511997FF
1784546670.346171,0.146399,0x06,8,7FFD7FF0CC1997FF
1784546670.346249,0.146477,0x01,8,207FE97FE8116974
1784546670.346297,0.146525,0x02,8,2082F981F8216B77
1784546670.346597,0.146825,0x03,8,2082BC8318B66C77
1784546670.346722,0.146950,0x04,8,147FFF7FF77B1F1D
1784546670.346949,0.147177,0x05,8,1580067FF7F9201E
1784546670.349776,0.150004,0x01,8,047BFF7FFB8007FF
1784546670.349899,0.150127,0x02,8,03D7CB830C824820
1784546670.350073,0.150301,0x03,8,028FFF830A8258D4
1784546670.350122,0.150350,0x04,8,7FFF7FF0F566677C
1784546670.350171,0.150399,0x05,8,80007FF0511997FF
1784546670.350221,0.150449,0x01,8,207FE97FD8006974
1784546670.350306,0.150534,0x06,8,7FFD7FF0CC1997FF
1784546670.350347,0.150575,0x02,8,2082FC82381F6B77
1784546670.350649,0.150877,0x03,8,2082C081F8C86C77
1784546670.350774,0.151002,0x04,8,147FFF7FF77B1F1D
1784546670.351024,0.151252,0x05,8,1580067FF7FA201E
1784546670.353841,0.154069,0x01,8,047BFF7FFC8007FF
1784546670.353999,0.154227,0x02,8,03D7CB830F824820
1784546670.354096,0.154324,0x03,8,028FFF830E8248D4
1784546670.354149,0.154377,0x04,8,7FFF7FF0F566677C
1784546670.354221,0.154449,0x05,8,80007FF0511997FF
1784546670.354274,0.154502,0x06,8,7FFD7FF0CC1997FF
1784546670.354346,0.154574,0x01,8,207FE98008096974
1784546670.354399,0.154627,0x02,8,20830082481B6B77
1784546670.354700,0.154928,0x03,8,2082C48298CF6C77
1784546670.354823,0.155051,0x04,8,147FFE7FE77B1F1D
1784546670.355075,0.155303,0x05,8,1580067FF7FA201E
1784546670.357904,0.158132,0x01,8,047BFF7FFC8007FF
1784546670.358022,0.158250,0x02,8,03D7CB8312823820
1784546670.358198,0.158426,0x03,8,028FFF83118248D4
1784546670.358273,0.158501,0x04,8,7FFF7FF0F566677C
1784546670.358319,0.158547,0x05,8,80007FF0511997FF
1784546670.358398,0.158626,0x06,8,7FFD7FF0CC1997FF
1784546670.358445,0.158673,0x01,8,207FE97FF80A6974
1784546670.358501,0.158729,0x02,8,2083038218296B77
1784546670.358774,0.159002,0x03,8,2082C781E8C46C77
1784546670.358899,0.159127,0x04,8,147FFE7FF77B1F1D
1784546670.359122,0.159350,0x05,8,1580067FF7FA201E
1784546670.361936,0.162164,0x01,8,047BFF7FFC8007FF
1784546670.362054,0.162282,0x02,8,03D7CB8316823820
1784546670.362221,0.162449,0x03,8,028FFF83148238D4
1784546670.362274,0.162502,0x04,8,7FFF7FF0F566677C
1784546670.362320,0.162548,0x05,8,80007FF0511997FF
1784546670.362400,0.162628,0x06,8,7FFD7FF0CC1997FF
1784546670.362444,0.162672,0x01,8,207FE98008006974
1784546670.362524,0.162752,0x02,8,2083078288106B77
1784546670.362806,0.163034,0x03,8,2082CA81F89C6C77
1784546670.362931,0.163159,0x04,8,147FFE7FF77B1F1D
1784546670.363173,0.163401,0x05,8,1580067FF7F9201E
1784546670.365975,0.166203,0x01,8,047BFF7FFC8007FF
1784546670.366139,0.166367,0x02,8,03D7CB8319822820
1784546670.366248,0.166476,0x03,8,028FFF83188238D4
