t_epoch,t_rel_s,can_id_hex,dlc,data_hex
1784616160.299920,0.069848,0x04,8,1480107FF76E1D1C
1784616160.300144,0.070072,0x05,8,157FB17FF809151E
1784616160.300197,0.070125,0x06,8,7FD48010CCCCC7FF
1784616160.300468,0.070396,0x06,8,167FC88018121420
1784616160.302676,0.072604,0x01,8,047BFF7FEC8007FF
1784616160.302993,0.072921,0x02,8,03D7CB80D682E82D
1784616160.303081,0.073009,0x01,8,207FE68007FC6872
1784616160.303369,0.073297,0x03,8,028FFF80DD82D8DE
1784616160.303422,0.073350,0x02,8,2080C582A82B6A76
1784616160.303646,0.073574,0x04,8,800E7FD0F5666775
1784616160.303706,0.073634,0x03,8,20809582F8CD6B75
1784616160.303922,0.073850,0x04,8,1480107FF76D1D1C
1784616160.303968,0.073896,0x05,8,7FC38010511997FF
1784616160.304271,0.074199,0x06,8,7FD48010CCCCC7FF
1784616160.304370,0.074298,0x05,8,157FB1800809151E
1784616160.304521,0.074449,0x06,8,167FC87FB8141420
1784616160.306723,0.076651,0x01,8,047BFF7FEC8007FF
1784616160.307042,0.076970,0x02,8,03D7CB80DB82E82D
1784616160.307093,0.077021,0x01,8,207FE67FF8016872
1784616160.307370,0.077298,0x03,8,028FFF80E182E8DE
1784616160.307419,0.077347,0x02,8,2080C982C8316A76
1784616160.307675,0.077603,0x04,8,800E7FD0F5666775
1784616160.307714,0.077642,0x03,8,2080998258EA6B75
1784616160.307896,0.077824,0x04,8,1480107FF76F1D1C
1784616160.307964,0.077892,0x05,8,7FC48010511997FF
1784616160.308268,0.078196,0x06,8,7FD48010CCCCC7FF
1784616160.308372,0.078300,0x05,8,157FB17FE80B151E
1784616160.308570,0.078498,0x06,8,167FC87FF8171420
1784616160.310745,0.080673,0x01,8,047BFF7FEC8007FF
1784616160.311047,0.080975,0x02,8,03D7CB80DF82E82D
1784616160.311092,0.081020,0x01,8,207FE68007FF6872
1784616160.311370,0.081298,0x03,8,028FFF80E582E8DE
1784616160.311420,0.081348,0x02,8,2080CD8248156A76
1784616160.311672,0.081600,0x04,8,800E7FD0F5666776
1784616160.311718,0.081646,0x03,8,20809C8238DC6B75
1784616160.311972,0.081900,0x05,8,7FC48010511997FF
1784616160.312021,0.081949,0x04,8,1480107FF7701D1C
1784616160.312271,0.082199,0x05,8,157FB17FB80C151E
1784616160.312369,0.082297,0x06,8,7FD58010CCCCC7FF
1784616160.312570,0.082498,0x06,8,167FC87FF81A1420
1784616160.314820,0.084748,0x01,8,047BFF7FEC8007FF
1784616160.315146,0.085074,0x02,8,03D7CB80E482F82D
1784616160.315195,0.085123,0x01,8,207FE68017FC6872
1784616160.315470,0.085398,0x03,8,028FFF80E982E8DD
1784616160.315521,0.085449,0x02,8,2080D18308236A76
1784616160.315747,0.085675,0x04,8,800E7FD0F5666776
1784616160.315798,0.085726,0x03,8,2080A18308D96B75
1784616160.315994,0.085922,0x04,8,1480107FF7721D1C
1784616160.316047,0.085975,0x05,8,7FC58010511997FF
1784616160.316369,0.086297,0x05,8,157FB180380B151E
1784616160.316422,0.086350,0x06,8,7FD58010CCCCC7FF
1784616160.316671,0.086599,0x06,8,167FC87FC8161420
1784616160.318963,0.088891,0x01,8,047BFF7FEC8007FF
1784616160.319369,0.089297,0x02,8,03D7CB80E882F82D
1784616160.319417,0.089345,0x01,8,207FE67FE8006872
1784616160.319646,0.089574,0x03,8,028FFF80EE82F8DD
1784616160.319693,0.089621,0x02,8,2080D682B82E6A76
1784616160.319922,0.089850,0x04,8,800D7FD0F5666776
1784616160.319968,0.089896,0x03,8,2080A582C8DF6B75
1784616160.320218,0.090146,0x04,8,1480107FF7711D1C
1784616160.320270,0.090198,0x05,8,7FC58010511997FF
1784616160.320568,0.090496,0x06,8,7FD58010CCCCC7FF
1784616160.320619,0.090547,0x05,8,157FB180080D151E
1784616160.320828,0.090756,0x06,8,167FC97FE8191420
1784616160.322954,0.092882,0x01,8,047BFF7FEC8007FF
1784616160.323297,0.093225,0x02,8,03D7CB80EC82F82D
1784616160.323369,0.093297,0x01,8,207FE68007FD6872
1784616160.323595,0.093523,0x03,8,028FFF80F282F8DD
1784616160.323646,0.093574,0x02,8,2080DB82F82B6A76
1784616160.323846,0.093774,0x04,8,800D7FD0F5666776
